ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2006,3.9,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-88): 9. Elementary occupations,2006,3.42,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-88): X. Not elsewhere classified,2006,3.53,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): Total,2010,9.1,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 1. Managers,2010,20.51,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 2. Professionals,2010,13.95,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2010,9.99,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2010,7.99,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2010,6.43,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2010,6.15,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2010,6.82,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2010,6.61,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2010,5.42,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): Total,2010,9.13,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 1. Managers,2010,21.53,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 2. Professionals,2010,14.85,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2010,10.54,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2010,7.77,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2010,6.76,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2010,6.28,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2010,6.95,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2010,7.02,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2010,5.75,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): Total,2010,9.07,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 1. Managers,2010,18.62,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 2. Professionals,2010,13.44,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2010,9.47,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2010,8.17,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2010,6.23,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2010,5.95,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2010,5.77,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2010,5.68,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2010,5.13,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): Total,2014,8.84,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,19.38,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,12.4,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,9.98,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,7.82,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,5.96,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,6.12,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,6.97,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,6.85,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,5.39,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): Total,2014,9.14,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,20.31,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,13.8,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,10.72,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,7.7,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,6.33,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,6.15,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,7.14,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,7.22,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,5.92,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): Total,2014,8.5,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,17.8,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,11.54,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,9.31,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,7.9,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,5.75,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,6.05,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,5.72,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,5.74,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovenia,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SVN - ES - Raziskovanje o strukturi plae,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,4.93,,,Currency: SVN - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): Total,2014,187.78,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,315.52,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,214.54,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,201.5,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
